articleid	title	url	googletime	publishtime	newsoutletid
146915	L. TODD WOOD: Iran to continue missile development, ignore sanctions	http://www.washingtontimes.com/news/2016/jan/18/l-todd-wood-iran-continue-missile-development-igno/	2016-01-19 00:00:00	2016-01-19 00:00:00	148
147191	Diesel engine trouble while in Iranian waters led to easy seizure of U.S. Navy ...	http://www.washingtontimes.com/news/2016/jan/18/diesel-engine-trouble-while-iranian-waters-led-eas/	2016-01-19 00:00:00	2016-01-19 00:00:00	148
147477	Sanders seeks to build on burst of momentum in Iowa	http://www.washingtontimes.com/news/2016/jan/19/sanders-seeks-to-build-on-burst-of-momentum-in-iow/	2016-01-19 00:00:00	2016-01-19 00:00:00	148
147488	Bernie Sanders cuts into Hillary Clinton&#...	http://www.washingtontimes.com/news/2016/jan/19/bernie-sanders-cuts-hillary-clintons-national-lead/	2016-01-19 00:00:00	2016-01-19 00:00:00	148
147510	Recent Missouri Editorials	http://www.washingtontimes.com/news/2016/jan/19/recent-missouri-editorials/?	2016-01-19 00:00:00	2016-01-19 00:00:00	148
147555	TAMMY BRUCE: The moral case against establishment Republicans	http://www.washingtontimes.com/news/2016/jan/18/tammy-bruce-moral-case-against-establishment-repub/	2016-01-19 00:00:00	2016-01-19 00:00:00	148
148043	Iranians in prisoner swap indicted in exported technology	http://www.washingtontimes.com/news/2016/jan/18/iranians-in-prisoner-swap-indicted-in-exported-tec/	2016-01-20 00:00:00	2016-01-20 00:00:00	148
149077	Iran's foreign minister calls new US sanctions over ballistic missile testing 'illegal,' justifies p	http://www.washingtontimes.com/news/2016/jan/20/irans-foreign-minister-calls-new-us-sanctions-over/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149110	Ayatollah Khamenei warns Iran of U.S. 'deceit' after nuclear sanctions lifted	http://www.washingtontimes.com/news/2016/jan/19/khamenei-irans-supreme-leader-warns-against-us-dec/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149128	Democrats fear Bernie Sanders' supporters won't back Hillary Clinton if she wins nomination	http://www.washingtontimes.com/news/2016/jan/19/democrats-fear-bernie-sanders-supporters-wont-back/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149140	Hillary Clinton touts success of Obama policies to lure away Sanders voters	http://www.washingtontimes.com/news/2016/jan/19/hillary-clinton-touts-success-of-obama-policies-to/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149163	White House defends $1.7B payment to Iran, denies it was 'ransom' for prisoners	http://www.washingtontimes.com/news/2016/jan/19/white-house-defends-17b-payment-iran/?	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149169	Bernie Sanders nearly doubling up Hillary Clinton in latest New Hampshire poll	http://www.washingtontimes.com/news/2016/jan/19/bernie-sanders-nearly-doubling-hillary-clinton-lat/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149253	China moves to supplant U.S. as key foreign power in Middle East	http://www.washingtontimes.com/news/2016/jan/19/china-moves-to-supplant-us-as-key-foreign-power-in/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149463	Climate debate heats up after 2015 described as warmest year on record	http://www.washingtontimes.com/news/2016/jan/20/climate-debate-heats-after-2015-described-warmest-/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
149881	Stacey Dash: 'There shouldn't be a Black History Month'	http://www.washingtontimes.com/news/2016/jan/20/stacey-dash-there-shouldnt-be-a-black-history-mont/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
150201	Rick Perry defends Ted Cruz: 'We all make fun of New York'	http://www.washingtontimes.com/news/2016/jan/19/rick-perry-defends-ted-cruz-we-all-make-fun-of-new/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
150221	Recent Kansas Editorials	http://www.washingtontimes.com/news/2016/jan/19/recent-kansas-editorials/	2016-01-21 00:00:00	2016-01-21 00:00:00	148
150351	Over 20 killed as Somali forces end siege of restaurant	http://www.washingtontimes.com/news/2016/jan/22/over-20-killed-somali-forces-end-siege-restaurant/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
150680	National Review loses debate partnership after anti-Trump edition	http://www.washingtontimes.com/news/2016/jan/22/national-review-loses-debate-partnership/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
151176	Alexander Litvinenko, slain ex-KGB spy, accused Putin of pedophilia 4 months before poisoning	http://www.washingtontimes.com/news/2016/jan/22/alexander-litvinenko-slain-ex-kgb-spy-accused-puti/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
151428	Vladimir Putin 'probably' ordered Alexander Litvinenko poisoning, British inquiry finds	http://www.washingtontimes.com/news/2016/jan/21/vladimir-putin-probably-ordered-alexander-litvinen/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
152175	U.K. judge: Vladimir Putin 'probably approved' plan to kill Alexander Litvinenko	http://www.washingtontimes.com/news/2016/jan/21/uk-judge-to-rule-on-russian-involvement-in-litvine/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
152319	Vladimir Putin 'probably' ordered Alexander Litvinenko poisoning, British inquiry finds	http://www.washingtontimes.com/news/2016/jan/21/vladimir-putin-probably-ordered-alexander-litvinen/?page=all	2016-01-22 00:00:00	2016-01-22 00:00:00	148
153081	Rules to qualify for Jan. 28 debate on Fox News factor in Iowa, N.H. polling	http://www.washingtontimes.com/news/2016/jan/22/rules-qualify-jan-28-debate-fox-news-factor-iowa-n/	2016-01-22 00:00:00	2016-01-22 00:00:00	148
153951	Glenn Beck backs Ted Cruz in Iowa	http://www.washingtontimes.com/news/2016/jan/23/glenn-beck-backs-ted-cruz-iowa/	2016-01-23 00:00:00	2016-01-23 00:00:00	148
155114	Rick Snyder emails show debate over blame for Flint water	http://www.washingtontimes.com/news/2016/jan/21/governors-emails-show-debate-over-blame-for-flint-/?page=2	2016-01-24 00:00:00	2016-01-24 00:00:00	148
156145	Ted Cruz: Donald Trump 'was publicly supporting amnesty'	http://www.washingtontimes.com/news/2016/jan/22/ted-cruz-donald-trump-was-publicly-supporting-amne/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
156286	SNYDER: If there's a perfect sport to rig, it would have to be tennis	http://www.washingtontimes.com/news/2016/jan/20/snyder-tennis-match-fix-perfect-sport-rig-bettors/?page=all	2016-01-24 00:00:00	2016-01-24 00:00:00	148
156530	Donald Trump hits Ted Cruz on immigration in new TV ad	http://www.washingtontimes.com/news/2016/jan/22/donald-trump-hits-ted-cruz-immigration-new-tv-ad/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
156619	Donald Trump: Establishment 'warming up' to me	http://www.washingtontimes.com/news/2016/jan/22/donald-trump-a-little-establishment-doesnt-hurt/?page=all	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157085	Ted Cruz: 'Washington establishment' abandoning Marco Rubio for Donald Trump	http://www.washingtontimes.com/news/2016/jan/21/ted-cruz-washington-establishment-abandoning-marco/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157109	Donald Trump on top in New Hampshire; Ted Cruz moves into second: poll	http://www.washingtontimes.com/news/2016/jan/21/donald-trump-top-new-hampshire-ted-cruz-moves-seco/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157140	TIM CONSTANTINE: Palin chooses Trump over suicidal son	http://www.washingtontimes.com/news/2016/jan/20/tim-constantine-palin-chooses-trump-over-suicidal-/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157147	Ted Cruz's Senate colleagues reject Donald Trump's 'nasty' claim, but none endorse bid	http://www.washingtontimes.com/news/2016/jan/20/ted-cruzs-senate-colleagues-reject-donald-trumps-n/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157274	Ted Cruz: I'm getting hit with millions of dollars of attacks on ethanol mandate issue	http://www.washingtontimes.com/news/2016/jan/20/ted-cruz-im-getting-hit-millions-dollars-attacks-e/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157389	Sarah Palin endorses Donald Trump	http://www.washingtontimes.com/news/2016/jan/19/sarah-palin-endorses-donald-trump/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157396	Ted Cruz: 'I will always be a big fan of Sarah Palin'	http://www.washingtontimes.com/news/2016/jan/19/ted-cruz-i-will-always-be-big-fan-sarah-palin/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157492	Michael Bloomberg 'seriously considering' 2016 run: report	http://www.washingtontimes.com/news/2016/jan/23/michael-bloomberg-seriously-considering-2016-run-r/	2016-01-24 00:00:00	2016-01-24 00:00:00	148
157732	Cruz-Bushes tension underscores deeper GOP divide	http://www.washingtontimes.com/news/2016/jan/22/bad-blood-cruz-bushes-tension-underscores-deeper-g/?utm_source=RSS_Feed&utm_medium=RSS	2016-01-24 00:00:00	2016-01-24 00:00:00	148
158305	Hillary Clinton email release delay sought in wake of blizzard	http://www.washingtontimes.com/news/2016/jan/24/hillary-clinton-email-release-delay-sought-in-wake/?page=all	2016-01-25 00:00:00	2016-01-25 00:00:00	148
158332	Donald Trump, Ted Cruz split Republican endorsements ahead of Iowa caucus	http://www.washingtontimes.com/news/2016/jan/24/donald-trump-ted-cruz-split-republican-endorsement/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
159034	Ohio superintendent: Classes canceled amid more water tests	http://www.washingtontimes.com/news/2016/jan/24/officials-lead-not-coming-from-ohio-village-treatm/?	2016-01-25 00:00:00	2016-01-25 00:00:00	148
159541	5 California Things to Know for Today	http://www.washingtontimes.com/news/2016/jan/25/5-california-things-to-know-for-today/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
159811	Jeb Bush, GOP presidential candidate: Michigan governor shouldn't resign over Flint water crisis	http://www.washingtontimes.com/news/2016/jan/24/jeb-bush-gop-presidential-candidate-michigan-gover/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
160675	Peyton Manning, Broncos returning to Super Bowl with victory over Patriots	http://www.washingtontimes.com/news/2016/jan/24/peyton-manning-broncos-super-bowl-patriots/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
160840	Obama says Sanders is voters' new toy, hits Hillary for being too cautious	http://www.washingtontimes.com/news/2016/jan/25/obama-says-sanders-voters-new-toy-hits-hillary-bei/?page=2	2016-01-25 00:00:00	2016-01-25 00:00:00	148
160899	JENNY BETH MARTIN: Lessons from Democratic debates	http://www.washingtontimes.com/news/2016/jan/25/jenny-beth-martin-lessons-democratic-debates/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
161026	Panthers heading to Super Bowl after routing Cardinals in NFC title game	http://www.washingtontimes.com/news/2016/jan/24/panthers-heading-super-bowl-rout-cardinals/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
161292	Bernie Sanders, Hillary Clinton neck-and-neck in Iowa: poll	http://www.washingtontimes.com/news/2016/jan/25/bernie-sanders-hillary-clinton-neck-and-neck-iowa-/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
161429	Officials from Obama's Cabinet lining up behind Clinton	http://www.washingtontimes.com/news/2016/jan/25/officials-from-obamas-cabinet-lining-up-behind-cli/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
161855	Bernie Sanders, Vermont senator: It's 'absurd' that presidential candidacy is unsettling markets	http://www.washingtontimes.com/news/2016/jan/24/bernie-sanders-vermont-senator-its-absurd-presiden/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
162615	Bernie Sanders' poll surge reflects likability, not electability: analysts	http://www.washingtontimes.com/news/2016/jan/21/bernie-sanders-poll-surge-reflects-likability-not-/?page=all	2016-01-25 00:00:00	2016-01-25 00:00:00	148
162630	Inside the Beltway: Hillary Clinton taps celebrity pals for help	http://www.washingtontimes.com/news/2016/jan/21/inside-the-beltway-hillary-clinton-taps-celebrity-/	2016-01-25 00:00:00	2016-01-25 00:00:00	148
164485	ISIS boasts of an assassin boot camp capable of unleashing mass murderers on Europe	http://www.washingtontimes.com/news/2016/jan/25/isis-boasts-assassin-boot-camp-capable-unleashing-/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
164523	Paris attackers were versed in atrocity, IS video shows	http://www.washingtontimes.com/news/2016/jan/25/paris-attackers-were-versed-atrocity-video-shows/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
164708	JED BABBIN: The Davy Crockett solution to Putin	http://www.washingtontimes.com/news/2016/jan/25/jed-babbin-the-davy-crockett-solution-to-putin/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
164960	Together a decade, Kubiak and Daniels heading to Super Bowl	http://www.washingtontimes.com/news/2016/jan/25/together-a-decade-kubiak-and-daniels-heading-to-su/?utm_source=RSS_Feed&utm_medium=RSS	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165028	NFL Capsules	http://www.washingtontimes.com/news/2016/jan/24/nfl-capsules/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165224	Broncos choose to wear white road uniforms in Super Bowl	http://www.washingtontimes.com/news/2016/jan/25/broncos-choose-to-wear-white-road-uniforms-in-supe/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165846	Hillary Clinton. Bernie Sanders, Martin O'Malley assert strengths to Democratic voters	http://www.washingtontimes.com/news/2016/jan/25/hillary-clinton-bernie-sanders-martin-omalley-asse/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165878	Walmart, beverage-makers announce water donations for Flint	http://www.washingtontimes.com/news/2016/jan/26/walmart-beverage-makers-announce-water-donations-f/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165883	Official: Water bill collections dropping amid Flint crisis	http://www.washingtontimes.com/news/2016/jan/26/official-water-bill-collections-dropping-amid-flin/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
165910	Flint militia members call for justice in water crisis: 'It's a human issue'	http://www.washingtontimes.com/news/2016/jan/25/flint-militia-members-call-for-justice-in-water-cr/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166243	Russ Feingold, Maggie Hassan among Democrats' key recruits in bid to reclaim Senate	http://www.washingtontimes.com/news/2016/jan/25/russ-feingold-maggie-hassan-among-democrats-key-re/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166264	Clinton courts youth with celebs, but many prefer Sanders	http://www.washingtontimes.com/news/2016/jan/25/clinton-courts-youth-with-celebs-but-many-prefer-s/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166403	Obama says Sanders is voters' new toy, hits Hillary for being too cautious	http://www.washingtontimes.com/news/2016/jan/25/obama-says-sanders-voters-new-toy-hits-hillary-bei/?page=all	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166465	State of 2016 play: Iowa caucuses will provide answers	http://www.washingtontimes.com/news/2016/jan/25/state-of-2016-play-iowa-caucuses-will-provide-answ/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166676	Cardinals were magnificent at times, but awful in the end	http://www.washingtontimes.com/news/2016/jan/25/cardinals-were-magnificent-at-times-but-awful-in-t/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166734	THE LATEST: Patriots win coin flip, receive, game underway	http://www.washingtontimes.com/news/2016/jan/24/the-latest-manning-goes-with-2-gloves-brady-with-1/?page=all	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166794	Murray advances, Raonic beats Wawrinka in Australia	http://www.washingtontimes.com/news/2016/jan/25/azarenka-in-form-and-into-australian-open-quarterf/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
166993	Hassan Rouhani: Rome covers up nude statues to avoid offending Iranian president	http://www.washingtontimes.com/news/2016/jan/26/hassan-rouhani-rome-covers-up-nude-statues-to-avoi/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167068	FLINT, Mich. (AP) - The Latest on the Flint water crisis (all times local):	http://www.washingtontimes.com/news/2016/jan/26/the-latest-naacp-to-tell-plan-for-lead-tainted-fli/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167293	New Flint water probe draws critics; NAACP to outline plan	http://www.washingtontimes.com/news/2016/jan/26/michigan-ag-appointed-prosecutor-to-lead-flint-wat/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167319	Active shooter reported at San Diego Medical Center; no gunman found	http://www.washingtontimes.com/news/2016/jan/26/active-shooter-reported-san-diego-medical-center/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167378	DEBORAH SIMMONS: How to get Flint, Michigan, voters out from under water	http://www.washingtontimes.com/news/2016/jan/25/all-politics-is-local-doggone-it/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167750	Hassan Rouhani, Iran president, meets Pope Francis; Vatican says Iran now called on to combat terror	http://www.washingtontimes.com/news/2016/jan/26/hassan-rouhani-iran-president-meets-pope-francis-s/	2016-01-26 00:00:00	2016-01-26 00:00:00	148
167776	Abe Vigoda, 'Fish' from 'Barney Miller' TV show and 'Godfather' actor, dead at 94	http://www.washingtontimes.com/news/2016/jan/26/abe-vigoda-sunken-eyed-character-actor-dead-at-94/?page=2	2016-01-26 00:00:00	2016-01-26 00:00:00	148
168622	Donald Trump: Ted Cruz is 'more stri...	http://www.washingtontimes.com/news/2016/jan/26/donald-trump-ted-cruz-more-strident-obama/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
168643	Ted Cruz TV ad highlights Donald Trump's past comments on abortion, New York, Iowa	http://www.washingtontimes.com/news/2016/jan/26/ted-cruz-tv-ad-highlights-donald-trumps-past-comme/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169273	Jeb Bush touts heart, western land plan in rural Nevada stop	http://www.washingtontimes.com/news/2016/jan/26/jeb-bush-heading-to-elko-for-campaign-rally/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169286	Texas prosecutor with Planned Parenthood link fuels bias charges over pro-life indictments	http://www.washingtontimes.com/news/2016/jan/26/texas-prosecutor-planned-parenthood-link-fuels-bia/?page=1	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169323	Inside the Beltway: Changing the image: Jeb Bush ditches his glasses, gets presidential	http://www.washingtontimes.com/news/2016/jan/24/inside-the-beltway-in-focus-jeb-bush-takes-off-his/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169420	Hillary Clinton rallies Planned Parenthood vote, fights all restrictions on abortions	http://www.washingtontimes.com/news/2016/jan/24/hillary-clinton-rallies-planned-parenthood-vote-fi/?page=all	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169549	Ben & Jerry's creates ice cream flavor to honor Bernie Sanders: 'Bernie's Yearning'	http://www.washingtontimes.com/news/2016/jan/25/ben-jerrys-creates-ice-cream-flavor-honor-bernie-s/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169738	THOMAS DIBACCO: Michael Bloomberg more electable as a Democrat	http://www.washingtontimes.com/news/2016/jan/25/thomas-dibacco-michael-bloomberg-more-electable-as/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169775	Cash of the titans: Bloomberg is worth $26 billion more than Trump	http://www.washingtontimes.com/news/2016/jan/25/cash-titans-michael-bloomberg-worth-26-billion-mor/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169796	Bill de Blasio, New York City mayor, calls Donald Trump 'insensitive' for shooting comment	http://www.washingtontimes.com/news/2016/jan/24/bill-de-blasio-new-york-city-mayor-calls-donald-tr/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
169924	Hassan Rouhani, Iran's president, bids for U.S. investment	http://www.washingtontimes.com/news/2016/jan/27/hassan-rouhani-iran-president-bids-us-investment/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170000	Iran hard-liners reject middle path, disqualify moderate candidates	http://www.washingtontimes.com/news/2016/jan/26/iran-hard-liners-reject-middle-path-disqualify-mod/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170570	Donald Trump stays on message while Ted Cruz expands plans	http://www.washingtontimes.com/news/2016/jan/26/donald-trump-stays-on-message-while-ted-cruz-expan/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170757	WESLEY PRUDEN: Donald Trump and his high-minded critics	http://www.washingtontimes.com/news/2016/jan/26/wesley-pruden-donald-trump-and-his-high-minded-cri/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170837	Oregon: 1 dead, Bundy brothers arrested as standoff ends with gunfire	http://www.washingtontimes.com/news/2016/jan/26/oregon-standoff-shots-reportedly-fired-hospital-an/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170863	Ted Cruz Iowa events shadowed by pro-ethanol Winnebago	http://www.washingtontimes.com/news/2016/jan/26/ted-cruz-iowa-events-shadowed-by-pro-ethanol-winne/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170891	Donald Trump not participating in Fox News debate	http://www.washingtontimes.com/news/2016/jan/26/donald-trump-not-participating-fox-news-debate/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170893	Bernie Sanders has 4-point lead over Hilla...	http://www.washingtontimes.com/news/2016/jan/27/bernie-sanders-has-4-point-lead-over-hillary-clint/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170927	BRIAN WISE: The Bernie Sanders appeal	http://www.washingtontimes.com/news/2016/jan/26/brian-wise-the-bernie-sanders-appeal/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170931	President Obama, Bernie Sanders plan a private meeting in the Oval Office on Wednesday	http://www.washingtontimes.com/news/2016/jan/26/president-obama-bernie-sanders-plan-private-meetin/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
170935	DONALD LAMBRO: Hillary Clinton's slowing momentum	http://www.washingtontimes.com/news/2016/jan/26/donald-lambro-hillary-clintons-slowing-momentum/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171034	STEVE DEACE: There are 4 options for president, 3 of them are bad	http://www.washingtontimes.com/news/2016/jan/26/steve-deace-there-are-4-options-president-3-them-a/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171078	Donald Trump will have the 'last lau...	http://www.washingtontimes.com/news/2016/jan/27/donald-trump-will-have-last-laugh-debate-showdown-/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171182	Oregon standoff: Militants refuse to leave refuge even after Ammon Bundy arrest	http://www.washingtontimes.com/news/2016/jan/27/oregon-standoff-militants-refuse-to-leave-refuge-e/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171247	Hassan Rouhani, Iran's president: 'More sensible people' needed in Congress	http://www.washingtontimes.com/news/2016/jan/27/hassan-rouhani-iran-president-more-sensible-people/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171454	Iran hard-liners reject middle path, disqualify moderate candidates	http://www.washingtontimes.com/news/2016/jan/26/iran-hard-liners-reject-middle-path-disqualify-mod/?page=all	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171478	Trump on 'O'Reilly Factor' defends exit from Fox News debate	http://www.washingtontimes.com/news/2016/jan/27/donald-trump-oreilly-factor-defends-exit-fox-news-/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171542	Harry Reid says Trump's his man in GOP race	http://www.washingtontimes.com/news/2016/jan/27/harry-reid-says-trumps-his-man-gop-race/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171585	Andrew Alemao, Iowa protester, charged with throwing tomatoes at Donald Trump	http://www.washingtontimes.com/news/2016/jan/27/andrew-alemao-iowa-protester-charged-with-throwing/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171791	Donald Trump leads Ted Cruz by 7 points in Iowa: poll	http://www.washingtontimes.com/news/2016/jan/27/donald-trump-leads-ted-cruz-7-points-iowa-poll/?	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171861	Arizona man arrested in Oregon standoff faces court hearing	http://www.washingtontimes.com/news/2016/jan/27/arizona-man-arrested-in-oregon-standoff-faces-cour/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
171937	Oregon protester had 'hands in the air' when fatally shot, witness says	http://www.washingtontimes.com/news/2016/jan/27/differing-accounts-emerge-ore-protesters-shooting/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
172116	Ted Cruz, Donald Trump trade debate barbs on Twitter	http://www.washingtontimes.com/news/2016/jan/27/ted-cruz-donald-trump-trade-debate-barbs-twitter/	2016-01-27 00:00:00	2016-01-27 00:00:00	148
173662	Pro-life leaders to Iowa voters: 'Support anyone but Donald Trump'	http://www.washingtontimes.com/news/2016/jan/27/pro-life-leaders-to-iowa-voters-support-anyone-but/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
173909	Inside the Beltway: Changing the image: Jeb Bush ditches his glasses, gets presidential	http://www.washingtontimes.com/news/2016/jan/24/inside-the-beltway-in-focus-jeb-bush-takes-off-his/?page=all	2016-01-28 00:00:00	2016-01-28 00:00:00	148
174035	Donald Trump: Two candidates told me they want to come to my event	http://www.washingtontimes.com/news/2016/jan/28/donald-trump-two-candidates-told-me-they-want-come/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
174049	Donald Trump on top in Iowa, New Hampshire and South Carolina: polls	http://www.washingtontimes.com/news/2016/jan/28/donald-trump-top-iowa-new-hampshire-and-south-caro/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
174427	Mark Reina, gay Latino Oscar voter, rips Academy's 'insulting,' 'ignorant' diversity plan	http://www.washingtontimes.com/news/2016/jan/26/mark-reina-gay-latino-oscar-voter-rips-academys-in/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
174436	Roger Federer, Novak Djokovic to meet again in Australian Open semifinals	http://www.washingtontimes.com/news/2016/jan/26/roger-federer-novak-djokovic-australian-open/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
174789	The Latest: Williams wins semifinal at Australian Open	http://www.washingtontimes.com/news/2016/jan/27/the-latest-jamie-murray-into-doubles-final-at-auss/?page=1	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175024	Ted Cruz, Donald Trump one-on-one debate would benefit veterans, super PACs say	http://www.washingtontimes.com/news/2016/jan/27/ted-cruz-donald-trump-one-one-debate-would-benefit/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175166	DEBORAH SIMMONS: How to get Flint, Michigan, voters out from under water	http://www.washingtontimes.com/news/2016/jan/25/all-politics-is-local-doggone-it/?page=all	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175275	Lisa Murkowski:Only women show up to Senate amid D.C. blizzard, 'speaks to the hardiness of women'	http://www.washingtontimes.com/news/2016/jan/28/only-women-show-up-to-run-senate-after-dc-blizzard/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175522	AP Exclusive: Officials say France wants more Iran sanctions	http://www.washingtontimes.com/news/2016/jan/27/ap-exclusive-officials-say-france-wants-more-iran-/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175693	The Latest: Radwanska advances to Australian Open semifinals	http://www.washingtontimes.com/news/2016/jan/25/the-latest-radwanska-advances-to-australian-open-s/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
175991	Oregon standoff: FBI makes more arrests as holdouts negotiate to drop charges	http://www.washingtontimes.com/news/2016/jan/28/fbi-makes-more-arrests-oregon-standoff/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
176108	Roger Federer, Novak Djokovic to meet again in Australian Open semifinals	http://www.washingtontimes.com/news/2016/jan/26/roger-federer-novak-djokovic-australian-open/?page=all	2016-01-28 00:00:00	2016-01-28 00:00:00	148
176125	Donald Trump leads Ted Cruz, John Kasich by 15 points in N.H.: poll	http://www.washingtontimes.com/news/2016/jan/28/donald-trump-leads-ted-cruz-john-kasich-15-points-/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
176139	Reagan historian on the GOP debate: Donald Trump ran from the fight	http://www.washingtontimes.com/news/2016/jan/28/historian-gop-debate-donald-trump-has-run-fight/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
176171	Veterans groups to Donald Trump: Keep your money	http://www.washingtontimes.com/news/2016/jan/28/veterans-groups-trump-keep-your-money/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
176210	Rand Paul: Donald Trump's absence 'does bring up the respectability of the debate'	http://www.washingtontimes.com/news/2016/jan/28/rand-paul-donald-trumps-absence-does-bring-respect/	2016-01-28 00:00:00	2016-01-28 00:00:00	148
