articleid	title	url	googletime	publishtime	newsoutletid
116438	Donald Trump Drags Bill Clinton's Baggage Out	http://www.nytimes.com/2016/01/08/opinion/donald-trump-drags-bill-clintons-baggage-out.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
116447	Rest vs. Rust: A Bye Offers No Guarantees	http://www.nytimes.com/2016/01/10/sports/football/rest-vs-rust-a-nfl-playoffs-wild-card-bye-offers-no-guarantees.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
116655	Donald Trump and Bernie Sanders Hold Big Leads in New Hampshire Poll	http://www.nytimes.com/politics/first-draft/2016/01/08/bernie-sanders-holds-strong-lead-in-new-hampshire-poll/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
116725	Turkey, Which Sought Middle Ground, Enters Saudi-Iranian Dispute	http://www.nytimes.com/2016/01/09/world/middleeast/turkey-iran-saudi-arabia.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
116893	Hillary Clinton's Twist on Paid Leave: She Plans to Tax Wealthiest	http://www.nytimes.com/2016/01/09/upshot/hillary-clintons-twist-on-paid-leave-she-plans-to-tax-wealthiest.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117028	Bengals' Andy Dalton, Sitting Out on Saturday, Could Still Return	http://www.nytimes.com/2016/01/09/sports/football/cincinnati-bengals-quarterback-question-aj-mccarron-or-andy-dalton.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117082	Bill Clinton, Back in Iowa, Refuses to Respond to Donald Trump	http://www.nytimes.com/politics/first-draft/2016/01/07/bill-clinton-back-in-iowa-refuses-to-respond-to-donald-trump/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117086	Pittsburgh Steelers at Cincinnati Bengals Preview	http://www.nytimes.com/2016/01/09/sports/football/pittsburgh-steelers-at-cincinnati-bengals-nfl-wild-card-pick.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117127	Chelsea Clinton to Enter 2016 Fray With Tuesday Events	http://www.nytimes.com/aponline/2016/01/07/us/politics/ap-us-dem-2016-chelsea-campaigning.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117178	Dalton in Coat, Stands Around During Practice _ a Step Back	http://www.nytimes.com/aponline/2016/01/06/sports/football/ap-fbn-bengals-dalton.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117263	Gunman Said He Shot Philadelphia Officer for ISIS, Police Say	http://www.nytimes.com/2016/01/09/us/philadelphia-police-officer-wounded-in-ambush-on-his-patrol-car.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117305	New Clinton Emails Show Mixed Concerns on Security of Information	http://www.nytimes.com/2016/01/09/us/hillary-clinton-email-state-department.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117354	Egypt's President Turns to Religion to Bolster His Authority	http://www.nytimes.com/2016/01/10/world/middleeast/egypt-abdel-fattah-el-sisi-islam.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117423	With Nuclear Test, North Korea's Leader Asserts Role of Instigator	http://www.nytimes.com/2016/01/09/world/asia/kim-jong-un-nuclear-test-china-us.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117433	Egypt's Parliament Prepares for Session With Some Familiar Names	http://www.nytimes.com/2016/01/09/world/middleeast/egypts-parliament-prepares-for-session-with-some-familiar-names.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117587	Stopping North Korea's Nuclear Threat	http://www.nytimes.com/2016/01/08/opinion/stopping-north-koreas-nuclear-threat.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117619	Response on Hillary Clinton Email 'Incomplete,' Report Finds	http://www.nytimes.com/2016/01/08/us/politics/response-on-hillary-clinton-email-incomplete-report-finds.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117628	In 2016, Clinton and Sanders Turn to GOP to Win Democrats	http://www.nytimes.com/aponline/2016/01/07/us/politics/ap-us-dem-2016-clinton-electability.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117839	Bill Clinton Is to Campaign in Iowa	http://www.nytimes.com/politics/first-draft/2016/01/04/bill-clinton-is-to-campaign-in-iowa/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117849	Verbatim: Hillary Clinton Won't Respond to Donald Trump's 'Alternate Reality'	http://www.nytimes.com/politics/first-draft/2016/01/04/verbatim-hillary-clinton-wont-respond-to-donald-trumps-alternate-reality/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117864	The Latest: Sanders to Push Plan to Hold Banks Accountable	http://www.nytimes.com/aponline/2016/01/04/us/politics/ap-ap-us-campaign-2016-the-latest.html	2016-01-09 00:00:00	2016-01-09 00:00:00	51
117894	Clinton, Sanders and O'Malley Save Sharpest Jabs for GOP in Las Vegas	http://www.nytimes.com/politics/first-draft/2016/01/07/clinton-sanders-and-omalley-save-sharpest-jabs-for-g-o-p-in-vegas/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
118075	Hillary Clinton to Open Asian-American Outreach Effort in California	http://www.nytimes.com/politics/first-draft/2016/01/07/hillary-clinton-to-open-asian-american-outreach-effort-in-california/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
118117	Ted Cruz's Iowa Bus Tour: Benghazi, and the Benefits of Spanking	http://www.nytimes.com/politics/first-draft/2016/01/08/ted-cruzs-iowa-bus-tour-benghazi-and-the-benefits-of-spanking/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
118121	Donald Trump's Son to Hunt Deer in Iowa	http://www.nytimes.com/politics/first-draft/2016/01/08/donald-trumps-son-to-hunt-deer-in-iowa/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
118253	Planned Parenthood, in Its First Primary Endorsement, Backs Hillary Clinton	http://www.nytimes.com/politics/first-draft/2016/01/07/planned-parenthood-in-its-first-primary-endorsement-backs-hillary-clinton/	2016-01-09 00:00:00	2016-01-09 00:00:00	51
118306	Ted Cruz's Diligent Courting of Evangelicals Pays Off in Iowa	http://www.nytimes.com/2016/01/11/us/politics/ted-cruz-rises-in-iowa-on-tide-of-evangelical-support.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
118333	Your Weekend Briefing: Ted Cruz, Hillary Clinton, Mexico	http://www.nytimes.com/2016/01/10/nytnow/your-weekend-briefing-ted-cruz-hillary-clinton-mexico.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
118396	Pizza and a Movie: Players Say Stipends Help Pay for Basics	http://www.nytimes.com/aponline/2016/01/10/sports/ncaafootball/ap-fbc-playoff-spending-stipends.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
118457	Clash in '08 Put Clemson and Alabama on Path to Current Title Game	http://www.nytimes.com/2016/01/10/sports/ncaafootball/clash-in-08-put-clemson-and-alabama-on-path-to-current-college-football-playoff-championship-game.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
118778	Bernie Sanders Makes Strong Showing in New Polls	http://www.nytimes.com/politics/first-draft/2016/01/10/bernie-sanders-makes-strong-showing-in-new-polls/	2016-01-10 00:00:00	2016-01-10 00:00:00	51
119809	Sean Penn and 'El Chapo': What We Know	http://www.nytimes.com/interactive/2016/01/10/world/americas/el-chapo-rollingstone-listy.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
119914	Live Coverage | Golden Globes 2016: What to Expect at This Year's Ceremony	http://www.nytimes.com/live/2016-golden-globes/golden-globes-2016-what-to-expect-at-this-years-ceremony/	2016-01-10 00:00:00	2016-01-10 00:00:00	51
119928	Chiefs End 22-Year Run of Playoff Futility by Thrashing the Texans	http://www.nytimes.com/2016/01/10/sports/football/kansas-city-chiefs-beat-houston-texans-wild-card.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
120072	Kansas City Chiefs at Houston Texans Preview	http://www.nytimes.com/2016/01/09/sports/football/kansas-city-chiefs-at-houston-texans-nfl-wild-card-pick.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
120303	The Latest: 'El Chapo' Being Taken to Same Prison He Escaped	http://www.nytimes.com/aponline/2016/01/08/world/americas/ap-lt-mexico-drug-lord-the-latest.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
120911	In Show of Alliance, American Forces Fly B-52 Bomber Over South Korea	http://www.nytimes.com/2016/01/11/world/asia/south-korea-us-flies-b-52-bomber.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
120980	How 'Crazy' Are the North Koreans?	http://www.nytimes.com/2016/01/10/opinion/sunday/how-crazy-are-the-north-koreans.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
121242	'Affluenza' Case Mother, Tonya Couch, Appears in Texas Court	http://www.nytimes.com/2016/01/09/us/tonya-couch-affluenza-case-mother-appears-in-texas-court.html	2016-01-10 00:00:00	2016-01-10 00:00:00	51
121476	Spieth Wins at 30 Under	http://www.nytimes.com/2016/01/11/sports/golf/spieth-wins-at-30-under.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121569	Wave After Wave of Defenders Help Alabama Roll On	http://www.nytimes.com/2016/01/11/sports/ncaafootball/alabamas-dominant-defense-relies-on-superior-depth.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121584	Spieth Leads by Five Strokes	http://www.nytimes.com/2016/01/10/sports/golf/spieth-leads-by-five-strokes.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121602	In Aramco IPO, Questions of Splitting Revenue With Saudi Government	http://www.nytimes.com/2016/01/09/business/dealbook/in-aramco-ipo-questions-of-splitting-revenue-with-saudi-government.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121624	Saudi Aramco IPO Prospect Reflects Kingdom Looking Beyond Oil	http://www.nytimes.com/2016/01/09/business/dealbook/saudi-aramco-ipo-prospect-reflects-kingdom-looking-beyond-oil.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121737	Spieth Takes a 4-Shot Lead	http://www.nytimes.com/2016/01/09/sports/golf/spieth-takes-a-4-shot-lead.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121747	Aramco Share Sales Would Help 'Transparency,' Saudi Official Says	http://www.nytimes.com/2016/01/08/world/middleeast/saudi-prince-mohammad-bin-salman-interview.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
121865	David Bowie: In Memoriam	http://www.nytimes.com/live/david-bowie-in-memoriam/	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122199	Mohammad Javad Zarif: Saudi Arabia's Reckless Extremism	http://www.nytimes.com/2016/01/11/opinion/mohammad-javad-zarif-saudi-arabias-reckless-extremism.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122507	Theatrics Surrounding El Chapo's Capture Distract From Mexico's Real Woes	http://www.nytimes.com/2016/01/11/world/americas/theatrics-surrounding-el-chapos-capture-distract-from-mexicos-real-woes.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122611	Playoff-Savvy Packers Spot Redskins an Early Lead, Then Romp	http://www.nytimes.com/2016/01/11/sports/football/nfl-playoffs-green-bay-packers-beat-washington-redskins.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122619	Sean Penn's Excursions Into Writing Often Mix Activism With Journalism	http://www.nytimes.com/2016/01/11/arts/international/sean-penns-excursions-into-writing-often-mix-activism-with-journalism.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122623	An Uncertain New Chapter in Sinaloa, Home State of 'El Chapo'	http://www.nytimes.com/2016/01/11/world/americas/an-uncertain-new-chapter-in-sinaloa-el-chapos-home-state.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122670	NFL Latest: Packers Adams Hurts Knee as Packers Lead 24-18	http://www.nytimes.com/aponline/2016/01/10/sports/football/ap-fbn-the-latest-wild-card-sunday.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122727	The Latest: Vatican's Culture Minister Pays Tribute to Bowie	http://www.nytimes.com/aponline/2016/01/11/world/europe/ap-bowie-the-latest.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122758	AFC Wild-Card Round	http://www.nytimes.com/interactive/projects/cp/nfl-live/afc-nfc-wild-card/divider	2016-01-11 00:00:00	2016-01-11 00:00:00	51
122925	Sean Penn and Madonna Hold Hands on a News-Making Night	http://www.nytimes.com/2016/01/10/fashion/madonna-sean-penn-hold-hands-haiti-event.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123005	David Bowie, Pop Star Who Transcended Music, Art and Fashion, Dies at 69	http://www.nytimes.com/2016/01/12/arts/music/david-bowie-dies-at-69.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123020	Yemen Reverses Decision to Expel UN Rights Envoy	http://www.nytimes.com/2016/01/09/world/middleeast/yemen-reverses-decision-to-expel-un-rights-envoy.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123052	In Madrid, Hope Has a New Name: Zidane	http://www.nytimes.com/2016/01/11/sports/soccer/in-madrid-hope-has-a-new-name-zidane.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123065	UN Condemns Yemen's Expulsion of UN Human Rights Official	http://www.nytimes.com/aponline/2016/01/07/world/middleeast/ap-un-united-nations-yemen.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123102	Your Monday Briefing: Hillary Clinton, Golden Globes, David Bowie	http://www.nytimes.com/2016/01/11/nytnow/latest-news-david-bowie-mexico-golden-globe-awards.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123200	Victorious Steelers Twist Knife Handed to Them by Bengals	http://www.nytimes.com/2016/01/10/sports/football/pittsburgh-steelers-beat-cincinnati-bengals-wild-card.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123241	Quotation of the Day	http://www.nytimes.com/2016/01/11/todayspaper/quotation-of-the-day.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123247	Sean Penn and El Chapo in the Opening Monologue	http://www.nytimes.com/live/2016-golden-globes/opening-monologue/	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123315	Celebrities Had a Good Time Testing Tape Delay Technology	http://www.nytimes.com/live/2016-golden-globes/celebrities-had-a-good-time-testing-tape-delay-technology-tonight/	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123538	El Chapo's Arrest Prompts Mixed Feelings Among Mexicans in New York	http://www.nytimes.com/2016/01/11/nyregion/el-chapos-arrest-prompts-mixed-feelings-among-mexicans-in-new-york.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123632	With Ball's Lace Facing Wrong Way, Seahawks Win by a Thread	http://www.nytimes.com/2016/01/11/sports/football/nfl-playoffs-seattle-seahawks-beat-minnesota-vikings.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
123686	Seahawks Pull a Win From Their Long Sleeves	http://www.nytimes.com/2016/01/11/sports/football/seahawks-pull-a-win-from-their-long-sleeves.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
124009	Real Madrid Wins Easily in Zidane's Debut as Coach	http://www.nytimes.com/2016/01/10/sports/soccer/roundup.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
124114	NFL Playoffs: Teams Are Lined Up as Race Toward Super Bowl Begins	http://www.nytimes.com/2016/01/06/sports/football/nfl-playoffs-nfc-afc-matchups.html	2016-01-11 00:00:00	2016-01-11 00:00:00	51
124395	Live Coverage | Is Leonardo DiCaprio's Award a Lock? Viewers Seem to Think So	http://www.nytimes.com/live/2016-golden-globes/is-leos-award-a-lock-viewers-think-so/	2016-01-11 00:00:00	2016-01-11 00:00:00	51
124537	ISIS Attack on Baghdad Mall Kills 17	http://www.nytimes.com/2016/01/12/world/middleeast/isis-attack-on-baghdad-mall-kills-17.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124577	Rupert Murdoch, News Corp. Chief, and Jerry Hall Announce Engagement	http://www.nytimes.com/2016/01/12/business/media/rupert-murdoch-news-corp-chief-and-jerry-hall-announce-engagement.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124580	Hillary Clinton Races to Close Enthusiasm Gap With Bernie Sanders in Iowa	http://www.nytimes.com/2016/01/13/us/politics/hillary-clinton-bernie-sanders-supporters.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124624	Hillary Clinton Promises Not to Be 'Deporter in Chief'	http://www.nytimes.com/politics/first-draft/2016/01/12/hillary-clinton-promises-not-to-be-deporter-in-chief/	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124730	Agony and Starvation in the Syrian War	http://www.nytimes.com/2016/01/12/opinion/agony-and-starvation-in-the-syrian-war.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124806	Convoys Enter Besieged Syrian Towns to Deliver Food and Medical Aid	http://www.nytimes.com/2016/01/12/world/middleeast/syria-aid-madaya.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124848	Hillary Clinton Confronts Bernie Sanders as Polls Show Her Lead in Iowa Narrowing	http://www.nytimes.com/politics/first-draft/2016/01/11/hillary-clinton-confronts-bernie-sanders-as-polls-show-her-lead-in-iowa-narrowing/	2016-01-12 00:00:00	2016-01-12 00:00:00	51
124995	Starving Syrians in Madaya Are Denied Aid Amid Political Jockeying	http://www.nytimes.com/2016/01/11/world/middleeast/syria-starvation-madaya-siege-united-nations.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
125028	Your Tuesday Briefing: Istanbul, Rupert Murdoch, David Bowie	http://www.nytimes.com/2016/01/12/nytnow/latest-news-state-of-the-union-rupert-murdoch-david-bowie.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
125188	Ramadi, Reclaimed by Iraq, Is in Ruins After ISIS Fight	http://www.nytimes.com/2016/01/08/world/middleeast/isis-ramadi-iraq-retaking.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
125339	Bernie Sanders Has Killer Mike in His Corner	http://www.nytimes.com/2016/01/09/us/politics/bernie-sanders-has-killer-mike-in-his-corner.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
125480	Golden Globes Red Carpet: Couture Without the Cliché	http://www.nytimes.com/2016/01/11/fashion/golden-globes-2016-red-carpet-alicia-vikander-cate-blanchett.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
126114	Hillary Clinton Attacks Bernie Sanders Over Gun Control	http://www.nytimes.com/politics/first-draft/2016/01/10/hillary-clinton-attacks-bernie-sanders-over-gun-control/	2016-01-12 00:00:00	2016-01-12 00:00:00	51
126231	When Restless Billionaires Trip on Their Toys	http://www.nytimes.com/2016/01/12/business/billionaires-who-trip-on-their-toys.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
126234	The New Republic Is for Sale Again	http://www.nytimes.com/2016/01/12/business/media/chris-hughes-selling-the-new-republic.html	2016-01-12 00:00:00	2016-01-12 00:00:00	51
126325	Pakistan Arrests Jaish Militants Over Attack on Indian Air Base	http://www.nytimes.com/2016/01/14/world/asia/pakistan-india-pathankot-jaish-muhammad.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126327	Suicide Attack on Pakistan Polio Vaccination Center Kills 15	http://www.nytimes.com/aponline/2016/01/13/world/asia/ap-as-pakistan.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126331	After 5-Year Ban for Fixing, Player Returns for Pakistan	http://www.nytimes.com/2016/01/14/sports/cricket/after-5-year-ban-for-fixing-amir-returns-for-pakistan.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126335	Diplomats Meet in Pakistan in Effort to Restart Peace Talks With Taliban	http://www.nytimes.com/2016/01/12/world/asia/diplomats-meet-in-pakistan-in-effort-to-restart-peace-talks-with-taliban.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126403	'Thank You, Mr. Bowie. You Changed Our Lives.'	http://www.nytimes.com/2016/01/13/arts/music/thank-you-mr-bowie-you-changed-our-lives.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126414	ISIS Claims Assault That Killed 7 Near Pakistani Consulate in Afghanistan	http://www.nytimes.com/2016/01/14/world/asia/jalalabad-afghanistan-blast.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126602	Iran's Swift Release of US Sailors Hailed as a Sign of Warmer Relations	http://www.nytimes.com/2016/01/14/world/middleeast/iran-navy-crew-release.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126812	At the Golden Globes, Earrings From Another Era	http://www.nytimes.com/2016/01/11/t-magazine/fashion/vintage-earrings-golden-globes.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126960	Rams Moving to Los Angeles Area, and Chargers Could Join Them	http://www.nytimes.com/2016/01/13/sports/football/rams-moving-to-los-angeles-area-and-chargers-could-join-later.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
126963	Golden Globes 2016: Surprises and a Few Oscar Hints	http://www.nytimes.com/2016/01/12/movies/golden-globes-2016-surprises-and-a-few-oscar-hints.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127095	New Poll Shows Ted Cruz and Donald Trump Deadlocked in Iowa	http://www.nytimes.com/politics/first-draft/2016/01/13/new-poll-shows-ted-cruz-and-donald-trump-deadlocked-in-iowa/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127205	Ted Cruz Starts to Crack GOP Establishment's Wall of Opposition	http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127327	Ted Cruz Suggests Donald Trump Is Taking Cues From Democrats	http://www.nytimes.com/politics/first-draft/2016/01/12/ted-cruz-suggests-donald-trump-is-taking-cues-from-democrats/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127764	An Enduring Coach Pulls a Timely Trick	http://www.nytimes.com/2016/01/13/sports/alabama-clemson-national-championship-nick-saban-onside-kick.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127771	Iowa Poll Finds Ted Cruz and Donald Trump in Tight Race	http://www.nytimes.com/politics/first-draft/2016/01/11/iowa-poll-finds-ted-cruz-and-donald-trump-in-tight-race/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127778	Donald Trump Has Commanding Lead in Latest New Hampshire Poll	http://www.nytimes.com/politics/first-draft/2016/01/11/donald-trump-has-commanding-lead-in-latest-new-hampshire-poll/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127925	Backstage, Leonardo DiCaprio Talks About That Bear Attack	http://www.nytimes.com/live/2016-golden-globes/backstage-leonardo-dicaprio-talks-bear-attack/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127967	Transcript of Obama's 2016 State of the Union Address	http://www.nytimes.com/2016/01/13/us/politics/obama-2016-sotu-transcript.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
127972	State of the Union Speech Is One Half of Nation's Political Split Screen	http://www.nytimes.com/2016/01/13/us/politics/final-state-of-the-union-address.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128002	Obama, in Nebraska and Louisiana, Aims to Kick Off Discussions on Future	http://www.nytimes.com/2016/01/14/us/politics/obama-nebraska-louisiana.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128207	'The Lovers: Afghanistan's Romeo and Juliet,' by Rod Nordland	http://www.nytimes.com/2016/01/17/books/review/the-lovers-afghanistans-romeo-and-juliet-byrod-nordland.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128432	Supreme Court to Hear Case Involving Judgments Against Iran	http://www.nytimes.com/2016/01/13/business/international/supreme-court-to-hear-case-involving-judgments-against-iran.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128487	Iranian Official Denies That Nuclear Reactor Was Sealed	http://www.nytimes.com/2016/01/13/world/middleeast/iran-arak-reactor.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128728	Iran Reports Removing Core From Reactor	http://www.nytimes.com/2016/01/12/world/middleeast/iran-reports-removing-core-from-reactor.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
128733	Iran: Reactor Is Said to Be Disabled	http://www.nytimes.com/2016/01/12/world/middleeast/iran-reactor-is-said-to-be-disabled.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
129004	In First Round of NFL Playoffs, Home Is Where the Heartbreak Is	http://www.nytimes.com/2016/01/12/sports/football/in-first-round-of-nfl-playoffs-home-is-where-the-heartbreak-is.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
129040	Taliban Step Up Urban Assaults, Testing the Mettle of Afghan Forces	http://www.nytimes.com/2016/01/10/world/middleeast/taliban-step-up-urban-assaults-testing-the-mettle-of-afghan-forces.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
129408	A Saudi Aramco IPO Could Herald a Wider Sale of Assets	http://www.nytimes.com/2016/01/13/business/dealbook/a-saudi-aramco-ipo-could-herald-a-wider-sale-of-assets.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
129974	Beware the Floral Arrangements	http://www.nytimes.com/live/2016-golden-globes/beware-the-floral-arrangements/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130311	Rookie's English Needs Work, but His Game Is Thriving	http://www.nytimes.com/2016/01/13/sports/hockey/rookies-english-needs-work-but-his-game-is-thriving.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130318	NHL This Week: Ducks Try to Reclaim Edge on Kings	http://www.nytimes.com/2016/01/13/sports/hockey/nhl-this-week-ducks-try-to-reclaim-edge-on-kings.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130321	Live Coverage | Lorde Remembers Bowie as a 'Piece of Bright Pleated Silk'	http://www.nytimes.com/live/david-bowie-in-memoriam/lorde-remembers-bowie-as-a-piece-of-bright-pleated-silk/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130323	Was He Gay, Bisexual or Bowie? Yes	http://www.nytimes.com/2016/01/14/style/was-he-gay-bisexual-or-bowie-yes.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130344	Popcast: Love, Death and David Bowie	http://www.nytimes.com/2016/01/13/arts/music/popcast-love-death-and-david-bowie.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130467	President Obama	http://www.nytimes.com/interactive/projects/cp/politics/sotu-2016/president-obama-closes-by-declaring-the-state-of-the-union-is-strong	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130478	President Obama Addresses Threats From the Islamic State	http://www.nytimes.com/interactive/projects/cp/politics/sotu-2016/all	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130543	Joe Biden Says Obama Offered Financial Help During Son's Illness	http://www.nytimes.com/politics/first-draft/2016/01/12/joe-biden-says-obama-offered-financial-help-during-sons-illness/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130621	Bill Clinton Cites Personal Losses in Pushing Fight Against Drug Abuse	http://www.nytimes.com/politics/first-draft/2016/01/13/bill-clinton-cites-personal-losses-in-pushing-fight-against-drug-abuse/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130712	As Bernie Sanders Gains Momentum, Hillary Clinton Shows Signs of Noticing	http://www.nytimes.com/politics/first-draft/2016/01/13/as-bernie-sanders-gains-momentum-hillary-clinton-shows-signs-of-noticing/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130733	Hillary Clinton Releases Ad Supporting Obama's Gun Control Efforts	http://www.nytimes.com/politics/first-draft/2016/01/12/hillary-clinton-releases-ad-supporting-obamas-gun-control-efforts/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130755	Hillary Clinton's Lead Over Bernie Sanders Slipping in New Poll	http://www.nytimes.com/2016/01/13/us/politics/hillary-clintons-lead-over-bernie-sanders-slipping-in-new-poll.html	2016-01-13 00:00:00	2016-01-13 00:00:00	51
130758	Chelsea Clinton, Again Her Mother's Surrogate, Takes Up the Fight Against ...	http://www.nytimes.com/politics/first-draft/2016/01/12/chelsea-clinton-again-her-mothers-surrogate-takes-up-the-fight-against-bernie-sanders/	2016-01-13 00:00:00	2016-01-13 00:00:00	51
